peak_id	WT	TG
7:27174049:27174318	1	0
7:27186537:27186989	1	0
7:27190072:27190339	1	0
7:27207571:27207912	1	0
7:27252410:27252716	1	0
7:27307051:27307423	1	0
7:27374076:27374361	1	0
7:27388481:27388825	1	0
7:27749425:27749710	1	0
7:27879332:27879843	1	0
7:27902900:27903444	1	0
7:28038114:28038409	1	0
7:28074762:28075018	1	0
7:28075515:28076146	1	0
7:28081546:28081765	1	0
7:28091991:28092385	1	0
7:28297000:28297693	1	0
7:28489787:28490142	1	0
7:28616909:28617148	1	0
7:28617548:28618000	1	0
7:28669471:28669988	1	0
7:28701172:28701416	1	0
7:28796168:28796732	1	0
7:28797677:28798025	1	0
7:28802182:28802901	1	0
7:28803731:28804000	1	0
7:28813587:28813920	1	0
7:28817544:28817861	1	0
7:28820397:28820910	1	0
7:28822765:28822996	1	0
7:28823241:28823620	1	0
7:28937805:28938018	1	0
7:29082608:29082990	1	0
7:29467840:29468196	1	0
7:29617156:29617469	1	0
7:29653505:29653735	1	0
7:29822034:29822247	1	0
7:29869181:29869550	1	0
7:29883130:29884336	1	0
7:29931674:29932044	1	0
7:30258720:30259321	1	0
7:30272435:30272656	1	0
7:30288209:30288452	1	0
7:30349606:30349994	1	0
7:30428944:30429447	1	0
7:30655317:30656336	1	0
7:30753799:30754509	1	0
7:30754853:30755740	1	0
7:30758788:30759066	1	0
7:30804806:30805022	1	0
7:30808857:30809177	1	0
7:30827270:30827524	1	0
7:30904936:30905211	1	0
7:33914730:33915767	1	0
7:33929484:33929958	1	0
7:34011855:34012145	1	0
7:34270315:34270577	1	0
7:34818390:34818749	1	0
7:35444565:35444928	1	0
7:36396827:36397438	1	0
7:37882401:37883243	1	0
7:37893870:37894094	1	0
7:37924197:37924736	1	0
7:41148983:41149384	1	0
7:43093368:43093937	1	0
7:43321148:43321404	1	0
7:44033959:44034194	1	0
7:44122318:44122832	1	0
7:44145660:44145874	1	0
7:44146193:44146487	1	0
7:44146759:44147089	1	0
7:44172533:44172969	1	0
7:44174148:44174447	1	0
7:44197858:44198549	1	0
7:44465328:44465974	1	0
7:44498042:44498719	1	0
7:44499446:44499730	1	0
7:44635100:44635797	1	0
7:44665466:44666093	1	0
7:44690204:44690553	1	0
7:44702755:44703005	1	0
7:44711682:44711933	1	0
7:44803935:44804201	1	0
7:44844675:44845017	1	0
7:44984038:44985057	1	0
7:45055650:45055881	1	0
7:45076105:45076405	1	0
7:45093277:45093912	1	0
7:45108980:45109557	1	0
7:45110534:45110746	1	0
7:45130918:45131197	1	0
7:45137976:45138511	1	0
7:45217351:45218031	1	0
7:45288566:45289252	1	0
7:45289924:45290262	1	0
7:45357158:45358066	1	0
7:45364531:45364769	1	0
7:45367164:45367457	1	0
7:45480144:45480474	1	0
7:45546404:45547118	1	0
7:45853573:45854048	1	0
7:45988807:45989143	1	0
7:46025516:46025805	1	0
7:46053123:46053535	1	0
7:46445157:46445410	1	0
7:46476944:46477187	1	0
7:46482780:46483132	1	0
7:49082114:49082373	1	0
7:49427862:49428409	1	0
7:51655460:51656197	1	0
7:62862277:62862612	1	0
7:63537460:63537684	1	0
7:63937115:63937391	1	0
7:64042046:64042330	1	0
7:64118842:64119081	1	0
7:66338915:66339733	1	0
7:66871920:66872459	1	0
7:67070696:67071101	1	0
7:67094294:67094796	1	0
7:67353907:67354274	1	0
7:70011123:70011866	1	0
7:72928601:72928848	1	0
7:73024469:73024737	1	0
7:73066251:73066572	1	0
7:73171409:73171684	1	0
7:73187451:73188026	1	0
7:73208316:73208526	1	0
7:73268212:73268536	1	0
7:74024912:74025254	1	0
7:74374331:74374600	1	0
7:75049094:75049468	1	0
7:75873221:75873469	1	0
7:78477594:78478014	1	0
7:78486333:78486606	1	0
7:78797247:78797468	1	0
7:79682302:79682852	1	0
7:79709992:79710220	1	0
7:79759141:79759371	1	0
7:80051839:80052131	1	0
7:80337979:80338203	1	0
7:80381513:80381822	1	0
7:80597168:80597697	1	0
7:80724350:80724801	1	0
7:80862786:80863170	1	0
7:81191888:81192140	1	0
7:81216514:81216881	1	0
7:81220586:81221245	1	0
7:81412520:81412971	1	0
7:82297459:82298118	1	0
7:83527787:83528032	1	0
7:83533011:83533424	1	0
7:83541130:83541795	1	0
7:87959782:87960077	1	0
7:88987740:88988038	1	0
7:89052578:89053674	1	0
7:89589838:89590718	1	0
7:89629886:89630102	1	0
7:89779005:89779367	1	0
7:96399078:96399336	1	0
7:96981354:96981776	1	0
7:97049077:97049362	1	0
7:97068815:97069169	1	0
7:97345397:97346341	1	0
7:97437572:97438029	1	0
7:98352117:98352362	1	0
7:98503898:98504327	1	0
7:98810622:98811049	1	0
7:98864613:98864870	1	0
7:98956009:98956274	1	0
7:99010136:99010369	1	0
7:99283343:99283622	1	0
7:99313905:99314577	1	0
7:99477569:99477791	1	0
7:99659871:99661056	1	0
7:99770288:99771071	1	0
7:99808838:99809158	1	0
7:100114934:100115303	1	0
7:100240220:100240431	1	0
7:100312452:100312755	1	0
7:100512565:100512918	1	0
7:100616860:100617423	1	0
7:100698729:100698951	1	0
7:101099643:101099894	1	0
7:101487392:101487927	1	0
7:101545344:101546108	1	0
7:101554996:101555307	1	0
7:101559394:101559645	1	0
7:101583015:101583396	1	0
7:101714430:101715066	1	0
7:101960142:101960362	1	0
7:102013093:102013408	1	0
7:102214658:102214963	1	0
7:105203307:105203662	1	0
7:105230452:105230812	1	0
7:105289379:105290050	1	0
7:107267762:107268032	1	0
7:108592710:108592981	1	0
7:109351227:109351886	1	0
7:109660435:109661441	1	0
7:109763384:109763620	1	0
7:110353299:110353663	1	0
7:110417442:110417800	1	0
7:110627880:110628415	1	0
7:110756762:110757327	1	0
7:111727939:111728256	1	0
7:111784601:111784878	1	0
7:111787882:111788200	1	0
7:112362807:112363070	1	0
7:113853590:113853854	1	0
7:117728598:117729053	1	0
7:117830360:117830597	1	0
7:117842787:117843289	1	0
7:117964509:117964838	1	0
7:118132102:118132627	1	0
7:118454518:118455345	1	0
7:118542322:118542660	1	0
7:119494849:119495613	1	0
7:120234362:120234898	1	0
7:120276327:120277420	1	0
7:120418236:120419285	1	0
7:120461374:120461883	1	0
7:120633654:120633930	1	0
7:121306601:121306912	1	0
7:121695968:121696227	1	0
7:121909509:121909727	1	0
7:122568952:122569196	1	0
7:122569475:122569940	1	0
7:122723078:122723654	1	0
7:122967027:122967321	1	0
7:124467429:124467661	1	0
7:125043368:125044347	1	0
7:125160627:125160957	1	0
7:126058166:126058739	1	0
7:126062143:126062597	1	0
7:126062987:126063290	1	0
7:126182280:126182834	1	0
7:126375805:126376273	1	0
7:126379318:126379591	1	0
7:126398333:126398742	1	0
7:126399061:126399571	1	0
7:126626184:126626452	1	0
7:126794750:126795438	1	0
7:126807532:126807927	1	0
7:126944366:126945615	1	0
7:126992629:126993086	1	0
7:127048046:127048391	1	0
7:127111244:127112517	1	0
7:127187817:127188137	1	0
7:127214233:127214639	1	0
7:127311663:127312843	1	0
7:127344768:127345382	1	0
7:127475908:127476169	1	0
7:127508029:127508351	1	0
7:127511397:127511913	1	0
7:128063195:128063485	1	0
7:128125226:128125656	1	0
7:130121270:130121561	1	0
7:130170864:130171100	1	0
7:130300496:130300949	1	0
7:130485920:130486238	1	0
7:130964179:130964743	1	0
7:130972901:130973239	1	0
7:131158421:131158709	1	0
7:131161637:131162342	1	0
7:132272439:132272822	1	0
7:132377137:132377393	1	0
7:132415494:132415845	1	0
7:132660760:132661065	1	0
7:132690204:132690493	1	0
7:133378213:133378612	1	0
7:134700973:134701228	1	0
7:136059456:136060107	1	0
7:136848257:136848522	1	0
7:137039067:137039841	1	0
7:138622704:138622927	1	0
7:139616290:139616516	1	0
7:139717337:139718014	1	0
7:140436071:140436429	1	0
7:140479766:140480106	1	0
7:140488559:140488866	1	0
7:140703014:140703367	1	0
7:140774082:140774409	1	0
7:140808196:140809127	1	0
7:140907160:140908215	1	0
7:141015745:141015981	1	0
7:141020533:141020797	1	0
7:141142995:141143380	1	0
7:142015945:142016172	1	0
7:142034913:142035310	1	0
7:142058825:142059150	1	0
7:142060578:142061009	1	0
7:142086731:142087216	1	0
7:142104469:142104766	1	0
7:142106845:142107124	1	0
7:142622881:142623213	1	0
7:142840350:142840606	1	0
7:143102270:143102943	1	0
7:144099068:144099310	1	0
8:3462063:3462384	1	0
8:3517453:3517820	1	0
8:3550292:3550567	1	0
8:3671403:3671632	1	0
8:4243443:4243675	1	0
8:4288767:4289258	1	0
8:4325766:4326073	1	0
8:10637068:10637569	1	0
8:10655397:10655688	1	0
8:11223932:11224253	1	0
8:11233782:11234054	1	0
8:11547119:11547735	1	0
8:11685104:11685565	1	0
8:11686212:11686579	1	0
8:11805756:11806286	1	0
8:12849692:12850126	1	0
8:13154840:13155157	1	0
8:13337457:13337743	1	0
8:14937271:14937572	1	0
8:15112458:15112763	1	0
8:15123814:15124261	1	0
8:15125829:15126140	1	0
8:15201990:15202328	1	0
8:19834564:19835002	1	0
8:20060394:20060621	1	0
8:23348926:23349598	1	0
8:23522164:23522477	1	0
8:23526402:23526619	1	0
8:23548388:23548968	1	0
8:23632587:23633294	1	0
8:25015213:25015568	1	0
8:25588379:25588646	1	0
8:26275284:26275737	1	0
8:26608777:26608994	1	0
8:27176838:27177086	1	0
8:27203647:27204044	1	0
8:27532250:27532495	1	0
8:27743967:27744264	1	0
8:27750265:27750790	1	0
8:31610989:31611279	1	0
8:31611659:31612051	1	0
8:35432770:35433081	1	0
8:35685228:35685552	1	0
8:41588635:41588926	1	0
8:41692397:41692971	1	0
8:41827418:41827797	1	0
8:46208447:46208825	1	0
8:46453012:46453255	1	0
8:46663780:46664469	1	0
8:46923523:46924230	1	0
8:46932808:46933173	1	0
8:47004815:47005067	1	0
8:47139976:47140253	1	0
8:47193774:47194274	1	0
8:47824604:47824887	1	0
8:47986358:47986631	1	0
8:48126474:48126768	1	0
8:48128639:48128872	1	0
8:61085842:61086058	1	0
8:61343198:61343766	1	0
8:61436003:61436505	1	0
8:61446278:61446520	1	0
8:69246318:69246621	1	0
8:70354208:70354432	1	0
8:70665107:70665590	1	0
8:70735165:70735833	1	0
8:70755079:70755323	1	0
8:70991000:70991215	1	0
8:71001924:71002138	1	0
8:71015390:71015635	1	0
8:71105897:71106186	1	0
8:71111791:71112603	1	0
8:71126219:71126920	1	0
8:71151237:71151756	1	0
8:71229244:71229614	1	0
8:71249313:71249681	1	0
8:71285230:71285521	1	0
8:71309253:71309988	1	0
8:71326064:71326481	1	0
8:71819417:71820341	1	0
8:71823976:71824488	1	0
8:71834680:71834946	1	0
8:71835253:71835633	1	0
8:71917258:71917926	1	0
8:71921455:71922572	1	0
8:71929032:71929547	1	0
8:71940312:71941288	1	0
8:72021138:72021384	1	0
8:72022558:72022831	1	0
8:72044556:72045341	1	0
8:72063631:72063931	1	0
8:72128783:72129021	1	0
8:72676583:72676881	1	0
8:72914679:72915114	1	0
8:73108162:73108376	1	0
8:73197248:73198014	1	0
8:73249562:73249951	1	0
8:73302134:73302364	1	0
8:73324819:73325344	1	0
8:73326174:73326507	1	0
8:73331772:73332326	1	0
8:73372914:73373135	1	0
8:77628711:77629068	1	0
8:78201247:78201626	1	0
8:78243543:78243846	1	0
8:79467035:79467430	1	0
8:79754692:79755057	1	0
8:79756638:79757021	1	0
8:80021247:80021827	1	0
8:80365641:80366085	1	0
8:80438221:80438431	1	0
8:81465684:81466310	1	0
8:81741266:81741749	1	0
8:83129619:83130041	1	0
8:83790802:83791108	1	0
8:84058851:84059252	1	0
8:84169038:84169485	1	0
8:84293057:84293793	1	0
8:84299888:84300287	1	0
8:84303616:84304018	1	0
8:84321156:84321439	1	0
8:84698802:84699554	1	0
8:84707557:84707772	1	0
8:84723119:84723840	1	0
8:84731085:84731999	1	0
8:84792818:84793070	1	0
8:84830959:84831406	1	0
8:84927499:84927771	1	0
8:85387484:85388246	1	0
8:85525845:85526158	1	0
8:85566816:85567579	1	0
8:85573718:85574194	1	0
8:85703943:85704259	1	0
8:85715942:85716696	1	0
8:85717006:85717233	1	0
8:85753220:85753545	1	0
8:86241857:86242302	1	0
8:86281373:86282331	1	0
8:86587217:86587603	1	0
8:87694468:87695024	1	0
8:87750547:87750768	1	0
8:89423501:89423732	1	0
8:91595867:91596638	1	0
8:91603527:91604084	1	0
8:91634545:91635372	1	0
8:92050536:92050888	1	0
8:92152119:92152390	1	0
8:94738633:94738986	1	0
8:94939627:94939891	1	0
8:94941008:94941371	1	0
8:95090559:95091066	1	0
8:95104256:95104570	1	0
8:95112821:95113195	1	0
8:95412635:95412863	1	0
8:95627486:95628097	1	0
8:95635425:95635832	1	0
8:95857721:95858130	1	0
8:96058229:96058976	1	0
8:96533872:96534970	1	0
8:105101820:105102063	1	0
8:105317733:105318764	1	0
8:106073326:106073536	1	0
8:106198052:106198283	1	0
8:106200937:106201188	1	0
8:106362943:106363373	1	0
8:106434476:106435270	1	0
8:106553829:106554081	1	0
8:106607250:106607736	1	0
8:106663768:106663981	1	0
8:107303818:107304098	1	0
8:107460980:107461225	1	0
8:107822370:107822762	1	0
8:107822984:107823279	1	0
8:109441934:109442206	1	0
8:110292217:110292740	1	0
8:110335130:110335354	1	0
8:110419349:110420084	1	0
8:110505013:110505566	1	0
8:111573204:111573876	1	0
8:111648535:111648856	1	0
8:111760477:111760788	1	0
8:112350926:112351586	1	0
8:112370087:112370708	1	0
8:112603131:112603345	1	0
8:112737680:112738181	1	0
8:112761271:112761779	1	0
8:115704179:115704612	1	0
8:116288888:116289447	1	0
8:116311160:116311376	1	0
8:116368459:116368820	1	0
8:116431920:116432131	1	0
8:117010741:117011052	1	0
8:118207263:118207518	1	0
8:120003871:120004100	1	0
8:120126034:120126248	1	0
8:120164749:120165254	1	0
8:120167008:120167318	1	0
8:120301728:120301941	1	0
8:120582507:120582806	1	0
8:120730958:120731490	1	0
8:120789365:120789689	1	0
8:120827657:120828615	1	0
8:120940523:120940956	1	0
8:120954588:120955236	1	0
8:120991945:120992721	1	0
8:121046214:121046436	1	0
8:121091173:121091402	1	0
8:121091735:121092151	1	0
8:121095536:121095900	1	0
8:121148493:121148750	1	0
8:121216682:121216991	1	0
8:121227374:121227719	1	0
8:121252536:121252819	1	0
8:121263954:121264301	1	0
8:121265464:121265939	1	0
8:121271007:121271284	1	0
8:121420535:121420889	1	0
8:121834945:121835373	1	0
8:122278303:122278705	1	0
8:122289307:122289996	1	0
8:122305460:122306104	1	0
8:122670669:122670955	1	0
8:122676728:122676985	1	0
8:122694824:122695100	1	0
8:122866604:122866821	1	0
8:122960889:122961158	1	0
8:123008121:123008871	1	0
8:123103117:123103445	1	0
8:123187228:123188036	1	0
8:123202693:123202991	1	0
8:123222197:123222568	1	0
8:123278196:123278486	1	0
8:123363059:123363341	1	0
8:123768125:123768498	1	0
8:123768918:123769480	1	0
8:123791854:123792543	1	0
8:123939393:123939744	1	0
8:123980804:123981283	1	0
8:124204402:124204918	1	0
8:124621505:124622322	1	0
8:124675931:124676206	1	0
8:124709629:124710056	1	0
8:124957816:124958774	1	0
8:125037663:125038019	1	0
8:125161217:125161448	1	0
8:125589456:125589803	1	0
8:125650743:125651010	1	0
8:127318615:127318959	1	0
8:127462575:127462813	1	0
8:127463238:127463608	1	0
8:127501657:127502095	1	0
8:127603074:127603960	1	0
8:127608247:127608601	1	0
8:127672561:127672960	1	0
8:128027191:128027556	1	0
8:128242111:128242501	1	0
8:129321215:129321545	1	0
8:129960385:129961210	1	0
9:3000359:3000585	1	0
9:3024081:3024596	1	0
9:4309419:4309855	1	0
9:4376129:4376860	1	0
9:7184239:7184984	1	0
9:7872609:7873071	1	0
9:13246093:13246368	1	0
9:13422446:13422894	1	0
9:13801003:13801407	1	0
9:14411551:14412319	1	0
9:14577359:14577582	1	0
9:15212788:15213094	1	0
9:18203236:18203563	1	0
9:20563265:20563603	1	0
9:20799454:20799798	1	0
9:20914050:20914721	1	0
9:20984594:20985201	1	0
9:21072801:21073251	1	0
9:21095199:21095665	1	0
9:21096717:21096973	1	0
9:21132060:21132335	1	0
9:21149916:21150706	1	0
9:21202420:21202655	1	0
9:21374464:21374891	1	0
9:21378560:21378789	1	0
9:21421342:21421765	1	0
9:21480108:21480391	1	0
9:21504080:21504327	1	0
9:21527339:21528054	1	0
9:21634997:21635387	1	0
9:21709864:21710337	1	0
9:21715166:21715491	1	0
9:21732341:21732598	1	0
9:21763700:21764147	1	0
9:21888189:21888613	1	0
9:21914041:21914615	1	0
9:22068152:22068366	1	0
9:22136678:22137205	1	0
9:25062790:25063015	1	0
9:25406912:25407168	1	0
9:25410250:25410507	1	0
9:26941373:26941916	1	0
9:30338165:30338604	1	0
9:30356394:30356859	1	0
9:31140652:31140868	1	0
9:31191204:31191742	1	0
9:31192022:31192461	1	0
9:35111142:35111430	1	0
9:37050849:37051134	1	0
9:40230076:40230396	1	0
9:40241779:40242238	1	0
9:40711941:40712478	1	0
9:42383191:42383654	1	0
9:43121463:43121723	1	0
9:43978072:43978307	1	0
9:43995810:43996429	1	0
9:44003406:44003617	1	0
9:44145387:44145623	1	0
9:44254990:44255560	1	0
9:44290458:44290718	1	0
9:44308238:44308523	1	0
9:44318350:44319419	1	0
9:44329036:44329674	1	0
9:44396708:44396919	1	0
9:44400077:44400587	1	0
9:44401791:44402085	1	0
9:44597424:44597665	1	0
9:44678668:44679428	1	0
9:44775037:44775353	1	0
9:44792472:44793129	1	0
9:44876470:44877054	1	0
9:44966419:44966887	1	0
9:45047941:45048505	1	0
9:45923844:45924074	1	0
9:48523945:48524162	1	0
9:48586408:48586783	1	0
9:48618630:48618995	1	0
9:48660562:48661135	1	0
9:48728454:48728703	1	0
9:48896204:48896457	1	0
9:48966773:48967107	1	0
9:50514688:50515398	1	0
9:50528488:50528862	1	0
9:50570651:50570989	1	0
9:50651352:50651696	1	0
9:50679304:50679636	1	0
9:50708057:50708332	1	0
9:50719878:50720111	1	0
9:51874251:51874980	1	0
9:52079208:52079487	1	0
9:55418833:55419793	1	0
9:56619638:56620024	1	0
9:56983652:56984068	1	0
9:57428281:57429140	1	0
9:57468125:57468559	1	0
9:57475849:57476069	1	0
9:57671444:57672758	1	0
9:57847207:57847420	1	0
9:59126633:59126871	1	0
9:59260639:59260929	1	0
9:59524449:59524808	1	0
9:59563423:59563821	1	0
9:59573570:59574292	1	0
9:59581462:59581711	1	0
9:59601908:59602168	1	0
9:60217428:60217889	1	0
9:61562739:61563147	1	0
9:62328261:62328515	1	0
9:62736096:62736474	1	0
9:62977750:62978000	1	0
9:63219588:63219819	1	0
9:63284759:63285376	1	0
9:63306264:63306895	1	0
9:63670804:63671018	1	0
9:63717511:63717781	1	0
9:64080055:64080658	1	0
9:64644887:64645371	1	0
9:65085873:65086470	1	0
9:65442576:65442819	1	0
9:65815944:65816509	1	0
9:66002472:66002709	1	0
9:66173960:66174186	1	0
9:66184107:66184660	1	0
9:66957404:66957615	1	0
9:66985075:66985342	1	0
9:67147817:67148112	1	0
9:67157465:67157751	1	0
9:67747280:67747686	1	0
9:68821739:68822078	1	0
9:68958327:68958754	1	0
9:68959189:68959452	1	0
9:69102798:69103053	1	0
9:69203768:69204198	1	0
9:69896600:69897039	1	0
9:69919553:69920465	1	0
9:72609778:72610024	1	0
9:72622299:72622521	1	0
9:72667410:72667712	1	0
9:72865704:72866306	1	0
9:73020353:73021042	1	0
9:74944833:74945148	1	0
9:75221431:75221739	1	0
9:75316983:75317463	1	0
9:77113612:77113926	1	0
9:77536522:77536775	1	0
9:77817840:77818338	1	0
9:78434597:78434826	1	0
9:79700675:79700935	1	0
9:83716297:83716726	1	0
9:85631025:85631785	1	0
9:86540389:86540786	1	0
9:86903816:86904445	1	0
9:89996656:89997081	1	0
9:92339370:92339867	1	0
9:94420749:94421186	1	0
9:95557594:95557903	1	0
9:96077958:96078360	1	0
9:96233416:96233684	1	0
9:96577040:96577440	1	0
9:96587526:96587950	1	0
9:96601155:96601954	1	0
9:96992752:96993203	1	0
9:98178494:98179050	1	0
9:98483357:98484010	1	0
9:99272122:99272563	1	0
9:99450490:99451218	1	0
9:99457626:99457916	1	0
9:100427532:100428207	1	0
9:100955832:100956152	1	0
9:101879175:101879496	1	0
9:102212997:102213264	1	0
9:102301942:102302344	1	0
9:102375631:102375992	1	0
9:102406773:102406990	1	0
9:102603603:102603888	1	0
9:103242453:103243456	1	0
9:103310129:103310353	1	0
9:103912534:103912880	1	0
9:104021983:104022329	1	0
9:104140440:104140700	1	0
9:106037053:106037604	1	0
9:106048202:106048704	1	0
9:106157765:106158199	1	0
9:106282450:106282795	1	0
9:106283527:106284015	1	0
9:106284681:106285038	1	0
9:106306498:106306855	1	0
9:106769356:106769568	1	0
9:107156918:107157252	1	0
9:107173889:107174231	1	0
9:107215419:107215662	1	0
9:107431609:107431857	1	0
9:107444934:107445174	1	0
9:107446309:107446755	1	0
9:107464521:107465000	1	0
9:107470233:107470803	1	0
9:107765033:107765423	1	0
9:107827939:107828321	1	0
9:107925810:107926430	1	0
9:107971472:107971707	1	0
9:108140881:108141127	1	0
9:108141589:108141893	1	0
9:108167438:108167754	1	0
9:108183766:108184028	1	0
9:108337270:108338223	1	0
9:108526134:108526983	1	0
9:108539060:108539649	1	0
9:108585028:108585260	1	0
9:108729615:108730318	1	0
9:108765775:108766138	1	0
9:108820561:108821050	1	0
9:108888761:108888983	1	0
9:108911289:108911918	1	0
9:109704263:109705063	1	0
9:109773635:109773851	1	0
9:110134215:110134646	1	0
9:110162087:110162854	1	0
9:110483035:110483518	1	0
9:110485620:110485962	1	0
9:110561717:110561991	1	0
9:110610677:110610975	1	0
9:110946768:110947795	1	0
9:111100474:111101270	1	0
9:113759497:113759979	1	0
9:114469200:114469549	1	0
9:114517639:114517972	1	0
9:114561385:114561607	1	0
9:114762690:114763394	1	0
9:115138059:115138273	1	0
9:115139443:115140053	1	0
9:115287540:115288020	1	0
9:115916953:115917328	1	0
9:117869461:117870171	1	0
9:117979135:117979436	1	0
9:118335183:118336197	1	0
9:118939727:118940028	1	0
9:119170160:119170534	1	0
9:119801586:119801992	1	0
9:121127694:121127976	1	0
9:121171870:121172080	1	0
9:121174596:121174883	1	0
9:121539448:121539756	1	0
9:121589296:121589584	1	0
9:121628186:121628530	1	0
9:121686788:121687057	1	0
9:121847177:121847641	1	0
9:121944553:121944884	1	0
9:121946059:121946432	1	0
9:122123442:122123761	1	0
9:122180819:122181046	1	0
9:123680765:123681190	1	0
9:124195325:124197188	1	0
